gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgRevenuePerMonth,IsNewCustomer,ChargesPerServiceYear,Cluster,Segment,Recommendation,ChurnProbability,ChurnProbabilityPercent,RiskCategory,RevenueAtRisk,EstimatedCLV,PriorityScore
Male,0,Yes,No,52,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.9,2020.9,0,38.130188679245286,0,478.79999999999995,1,High Risk Customers,Offer retention discount,0.16623935,16.623936,Low,6.63295010626316,2074.7999999999997,13762.044880474803
Female,0,No,No,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.9,3795.45,0,64.32966101694915,0,778.8000000000001,0,Premium Customers,Provide VIP benefits,0.015529711,1.5529711,Low,1.0078782308846712,3764.2000000000003,3793.85523669608
Female,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.05,4504.55,1,93.84479166666667,0,1140.6,0,Premium Customers,Provide VIP benefits,0.64753944,64.753944,High,61.54862346947193,4467.349999999999,274959.2430563454
Female,0,No,No,67,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,0,52.63455882352941,0,640.8,0,Premium Customers,Provide VIP benefits,0.07664651,7.664651,Low,4.0929234623909,3577.7999999999997,14643.66156374216
Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,0,16.566666666666666,1,298.79999999999995,1,High Risk Customers,Offer retention discount,0.4791022,47.91022,Medium,11.92964463829994,49.8,594.096302987337
Male,1,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,276.5,0,39.5,1,536.4000000000001,1,High Risk Customers,Offer retention discount,0.21745889,21.74589,Low,9.720412333309651,268.20000000000005,2607.014587793649
Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.0,8175.9,0,113.55416666666666,0,1368.0,0,Premium Customers,Provide VIP benefits,0.016201792,1.6201792,Low,1.8470043204724789,8094.0,14949.652969904244
Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,890.35,0,18.943617021276598,0,243.0,1,High Risk Customers,Offer retention discount,0.0048608994,0.48608994,Low,0.09843321307562292,931.5,91.69053797994275
Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.85,259.8,1,43.300000000000004,1,646.2,2,New Customers,Onboarding campaign,0.3566727,35.66727,Low,19.206825122237206,269.25,5171.437664162368
Male,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,0,82.18823529411765,0,1006.1999999999999,0,Premium Customers,Provide VIP benefits,0.048373647,4.8373647,Low,4.0561303038150065,5617.95,22787.137240317516
Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.2,50.6,0,12.65,1,242.39999999999998,1,High Risk Customers,Offer retention discount,0.072250836,7.2250834,Low,1.459466879069805,60.599999999999994,88.44369287163018
Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58.0,0,14.5,1,239.39999999999998,1,High Risk Customers,Offer retention discount,0.27001467,27.001467,Low,5.386792735755443,59.849999999999994,322.3995452349632
Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,1,105.06320754716982,0,1250.4,0,Premium Customers,Provide VIP benefits,0.7813903,78.13903,High,81.42087023258209,5418.400000000001,441170.8432682228
Female,0,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.25,2203.65,1,51.24767441860465,0,603.0,1,High Risk Customers,Offer retention discount,0.13467216,13.4672165,Low,6.767276287078857,2110.5,14282.336603879929
Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,938.95,0,18.41078431372549,0,244.20000000000002,1,High Risk Customers,Offer retention discount,0.0045458484,0.45458484,Low,0.09250801394227892,1017.5000000000001,94.12690418626882
Male,1,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.0,2024.1,0,84.33749999999999,0,1080.0,2,New Customers,Onboarding campaign,0.18938193,18.938192,Low,17.04437345266342,2070.0,35281.85304701328
Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),54.2,3623.95,0,53.29338235294117,0,650.4000000000001,0,Premium Customers,Provide VIP benefits,0.023916777,2.3916776,Low,1.2962893255054952,3631.4,4707.3450566406555
Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,1,91.1173076923077,0,1194.0,2,New Customers,Onboarding campaign,0.8716884,87.168846,Critical,86.73299834132195,2487.5,215748.33337403834
Female,1,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,99.1,3877.95,0,96.94874999999999,0,1189.1999999999998,0,Premium Customers,Provide VIP benefits,0.12434724,12.434724,Low,12.322811457514762,3864.8999999999996,47626.434002148795
Female,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,66.9,4577.9,0,65.39857142857143,0,802.8000000000001,0,Premium Customers,Provide VIP benefits,0.0017048214,0.17048213,Low,0.11405254919081927,4616.1,526.4779723197408
Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,25.85,25.85,0,12.925,1,310.20000000000005,1,High Risk Customers,Offer retention discount,0.11582093,11.582093,Low,2.9939710251986984,25.85,77.39415100138636
Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.05,2871.5,0,87.01515151515152,0,1092.6,2,New Customers,Onboarding campaign,0.34961292,34.961292,Low,31.832256500422954,2913.6,92746.46253963231
Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.0,672.55,1,67.255,1,852.0,2,New Customers,Onboarding campaign,0.6056118,60.56118,High,42.99843788146973,639.0,27476.001806259155
Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,1,92.57058823529412,0,1118.4,2,New Customers,Onboarding campaign,0.57435817,57.435818,Medium,53.530181002616885,1491.2,79824.2059111023
Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.95,1270.55,0,20.828688524590163,0,251.39999999999998,1,High Risk Customers,Offer retention discount,0.0023610215,0.23610215,Low,0.04946339980233461,1257.0,62.1754935515346
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.2,7711.45,0,105.636301369863,0,1310.4,0,Premium Customers,Provide VIP benefits,0.02421845,2.421845,Low,2.6446546711027623,7862.400000000001,20793.33288607836
Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,126.05,1,21.008333333333333,1,232.20000000000002,1,High Risk Customers,Offer retention discount,0.27123535,27.123535,Low,5.248403960466385,96.75,507.7830831751228
Female,1,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,0,81.2462962962963,0,1029.6,2,New Customers,Onboarding campaign,0.23501138,23.501139,Low,20.163976737856864,2230.7999999999997,44981.79930681109
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,64.55,1,16.1375,1,238.20000000000002,1,High Risk Customers,Offer retention discount,0.22151227,22.151228,Low,4.397018618136645,59.550000000000004,261.84245871003725
Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.65,31.2,0,10.4,1,235.79999999999998,1,High Risk Customers,Offer retention discount,0.21750699,21.750698,Low,4.274012350291013,39.3,167.9686853664368
Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,38.25,0,12.75,1,246.0,1,High Risk Customers,Offer retention discount,0.029270554,2.9270554,Low,0.6000463562086225,41.0,24.60190060455352
Female,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,0,90.48918918918919,0,1075.8000000000002,0,Premium Customers,Provide VIP benefits,0.031082232,3.1082232,Low,2.786522058583796,3227.4,8993.221291873344
Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.35,533.6,0,66.7,1,892.1999999999999,2,New Customers,Onboarding campaign,0.18565696,18.565697,Low,13.803595331311225,520.4499999999999,7184.081190180927
Female,1,Yes,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),49.45,2907.55,0,47.66475409836066,0,593.4000000000001,0,Premium Customers,Provide VIP benefits,0.0242853,2.42853,Low,1.2009080703370274,2967.0,3563.0942446899603
Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,0,81.03999999999999,0,1069.1999999999998,2,New Customers,Onboarding campaign,0.44379792,44.37979,Medium,39.5423943310976,1692.8999999999999,66941.31936311512
Male,1,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.15,3480.35,0,75.65978260869565,0,901.8000000000001,0,Premium Customers,Provide VIP benefits,0.045813758,4.5813756,Low,3.442903908155859,3381.7500000000005,11643.040291406078
Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,293.85,0,58.77,1,847.8000000000001,2,New Customers,Onboarding campaign,0.5308393,53.08393,Medium,37.50379824042321,282.6,10598.5733827436
Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,3243.45,1,101.3578125,0,1250.4,2,New Customers,Onboarding campaign,0.73233646,73.23364,High,76.30945929288865,3230.2000000000003,246494.81540788893
Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,0,86.19166666666666,0,1080.6,0,Premium Customers,Provide VIP benefits,0.12873428,12.873427,Low,11.592521526664495,4232.349999999999,49063.60848337847
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,1,39.625,1,951.0,2,New Customers,Onboarding campaign,0.982724,98.2724,Critical,77.88087786734104,79.25,6172.0595709867775
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,1,22.45,1,538.8,1,High Risk Customers,Offer retention discount,0.53893733,53.893734,Medium,24.198286128044128,44.9,1086.5030471491814
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.4,19.4,0,9.7,1,232.79999999999998,1,High Risk Customers,Offer retention discount,0.07635322,7.635322,Low,1.4812525093555449,19.4,28.73629868149757
Female,1,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,0,89.14416666666666,0,1065.0,0,Premium Customers,Provide VIP benefits,0.15462524,15.462523,Low,13.722989782691002,5236.25,71857.00524961576
Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,659.65,1,59.96818181818182,1,841.1999999999999,2,New Customers,Onboarding campaign,0.6399808,63.998077,High,44.86265358924865,701.0,31448.720166063304
Male,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91.0,3180.5,0,88.34722222222223,0,1092.0,2,New Customers,Onboarding campaign,0.10698278,10.698278,Low,9.735433205962181,3185.0,31007.354760989547
Male,0,No,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.65,118.5,1,23.7,1,355.79999999999995,1,High Risk Customers,Offer retention discount,0.5789475,57.89475,Medium,17.16579291522503,118.6,2035.8630397456884
Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,90.8,3023.85,0,91.63181818181818,0,1089.6,2,New Customers,Onboarding campaign,0.086656,8.6656,Low,7.868364503979683,2905.6,22862.319902763364
Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.85,3365.85,1,76.49659090909091,0,934.1999999999999,0,Premium Customers,Provide VIP benefits,0.68118566,68.11857,High,53.03030384480953,3347.5499999999997,177521.59363569212
Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.3,195.3,1,39.06,1,651.5999999999999,2,New Customers,Onboarding campaign,0.7835112,78.35112,High,42.54465932250022,217.2,9240.700004847047
Female,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.95,1031.1,0,18.747272727272726,0,227.39999999999998,1,High Risk Customers,Offer retention discount,0.029671686,2.9671686,Low,0.5622784453444183,1023.3,575.3795331209432
Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,1,83.1375,1,1141.8000000000002,2,New Customers,Onboarding campaign,0.9176915,91.76915,Critical,87.3183489650488,1046.65,91391.74994426833
Female,1,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,0,96.594776119403,0,1228.8000000000002,0,Premium Customers,Provide VIP benefits,0.039523073,3.9523072,Low,4.047162628173829,6758.400000000001,27352.343906250007
Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.9,6241.35,0,100.66693548387097,0,1198.8000000000002,0,Premium Customers,Provide VIP benefits,0.77159244,77.15924,High,77.08208457827568,6093.900000000001,469730.51521155424
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,0,89.05958904109589,0,1064.4,0,Premium Customers,Provide VIP benefits,0.0008500399,0.08500399,Low,0.07539853766793385,6386.400000000001,481.52522096249277
Male,0,Yes,Yes,44,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,54.3,2317.1,0,51.49111111111111,0,651.5999999999999,1,High Risk Customers,Offer retention discount,0.17114222,17.114222,Low,9.293022572994232,2389.2,22202.889531397817
Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,0,53.275000000000006,0,668.4000000000001,1,High Risk Customers,Offer retention discount,0.14064944,14.064943,Low,7.834173691272736,2283.7000000000003,17890.90245875955
Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,5231.3,0,102.57450980392157,0,1247.4,0,Premium Customers,Provide VIP benefits,0.678652,67.8652,High,70.54587420523167,5197.5,366662.1811816916
Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,1,109.91250000000001,0,1330.1999999999998,0,Premium Customers,Provide VIP benefits,0.33191553,33.19155,Low,36.79283623248339,5209.95,191688.83712942683
Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,0,18.38888888888889,1,241.79999999999998,1,High Risk Customers,Offer retention discount,0.006039187,0.6039187,Low,0.12168961495626716,161.2,19.616365930950266
Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,358.5,0,18.86842105263158,0,240.60000000000002,1,High Risk Customers,Offer retention discount,0.06460607,6.460607,Low,1.2953517138957977,360.90000000000003,467.49243354499345
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.95,6614.9,0,90.61506849315067,0,1103.4,0,Premium Customers,Provide VIP benefits,0.0015042997,0.15042996,Low,0.1383203570963815,6620.400000000001,915.7360921208841
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,1,40.25,1,966.0,2,New Customers,Onboarding campaign,0.93525994,93.52599,Critical,75.28842502832413,80.5,6060.718214780092
Female,1,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,0,56.31976744186046,0,667.8,1,High Risk Customers,Offer retention discount,0.30119485,30.119484,Low,16.761493214964865,2337.2999999999997,39176.63809133737
Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,1294.6,0,68.13684210526316,0,896.4000000000001,2,New Customers,Onboarding campaign,0.37382534,37.382534,Low,27.924753007292747,1344.6000000000001,37547.62289360583
Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,0,92.79285714285713,0,1249.8000000000002,2,New Customers,Onboarding campaign,0.09187975,9.187975,Low,9.569275734201074,1353.95,12956.320880321546
Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),83.65,5733.4,0,83.0927536231884,0,1003.8000000000001,0,Premium Customers,Provide VIP benefits,0.04638641,4.638641,Low,3.8802231589332226,5688.200000000001,22071.485372643958
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,1,61.11,1,866.4000000000001,2,New Customers,Onboarding campaign,0.8003208,80.03208,Critical,57.78316205739975,288.8,16687.777202177047
Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,0,106.15357142857142,0,1320.6,0,Premium Customers,Provide VIP benefits,0.13748914,13.748914,Low,15.130679860711098,7593.45,114894.06098831668
Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,900.5,1,50.02777777777778,0,618.0,2,New Customers,Onboarding campaign,0.37106147,37.106148,Low,19.109665915369987,875.5,16730.512508906424
Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,630.6,0,24.253846153846155,0,306.0,1,High Risk Customers,Offer retention discount,0.010839543,1.0839543,Low,0.27640835428610444,637.5,176.21032585739158
